edad,ingresos_mensuales,antiguedad_laboral,tipo_empleo,monto_prestamo,plazo_meses,historial_crediticio,num_creditos_activos,deuda_actual,tiene_vivienda_propia,ratio_cuota_ingreso,default
30,4019.0,21,Informal,7807.0,48,Regular,4,4930.0,1,0.04,0
69,5554.0,9,Independiente,5724.0,60,Bueno,5,637.0,0,0.017,1
62,4718.0,1,Independiente,7584.0,36,Malo,4,7725.0,0,0.045,0
55,5440.0,21,Formal,20973.0,12,Bueno,5,5544.0,0,0.321,0
57,2705.0,19,Formal,5109.0,36,Bueno,2,2875.0,1,0.052,0
50,2154.0,3,Formal,5988.0,48,Bueno,4,1108.0,1,0.058,0
23,2545.0,18,Formal,4577.0,48,Malo,1,2344.0,0,0.037,0
40,2522.0,2,Formal,2188.0,36,Bueno,2,1935.0,0,0.024,0
45,2693.0,19,Independiente,6884.0,48,Bueno,0,4609.0,1,0.053,0
65,3224.0,22,Formal,10080.0,24,Malo,3,442.0,0,0.13,1
31,3213.0,0,Independiente,4145.0,24,Regular,2,2653.0,0,0.054,0
45,4054.0,21,Independiente,14612.0,36,Regular,3,5776.0,0,0.1,1
37,2936.0,3,Formal,9045.0,36,Regular,5,2878.0,1,0.086,1
27,3022.0,7,Informal,12464.0,24,Regular,0,3075.0,0,0.172,1
26,3730.0,21,Independiente,8574.0,48,Bueno,2,6118.0,0,0.048,1
38,5841.0,10,Formal,6527.0,36,Regular,2,3950.0,1,0.031,0
25,3433.0,29,Independiente,5801.0,36,Bueno,4,13.0,0,0.047,1
24,3955.0,28,Independiente,8374.0,24,Bueno,3,6590.0,1,0.088,1
38,4193.0,29,Independiente,8798.0,24,Malo,4,250.0,0,0.087,0
30,2806.0,3,Informal,5324.0,36,Bueno,5,4028.0,1,0.053,0
48,3556.0,5,Formal,6434.0,48,Bueno,1,894.0,1,0.038,0
21,3110.0,5,Formal,18756.0,24,Bueno,2,116.0,1,0.251,0
35,5631.0,17,Informal,7663.0,48,Regular,2,3595.0,0,0.028,1
43,5456.0,12,Independiente,8106.0,48,Malo,4,8486.0,0,0.031,1
68,2995.0,22,Informal,16285.0,48,Bueno,2,199.0,0,0.113,0
52,3927.0,8,Independiente,8863.0,36,Bueno,4,1857.0,1,0.063,0
64,5016.0,5,Independiente,7128.0,24,Regular,1,2519.0,0,0.059,0
37,4526.0,19,Independiente,12270.0,48,Regular,5,772.0,0,0.056,1
43,4707.0,18,Formal,10782.0,36,Bueno,2,784.0,0,0.064,0
41,2812.0,20,Formal,8220.0,24,Bueno,5,4597.0,1,0.122,0
64,7188.0,9,Formal,8616.0,36,Regular,2,8996.0,0,0.033,0
68,3201.0,15,Formal,6091.0,36,Bueno,0,1793.0,1,0.053,0
68,3167.0,27,Independiente,3629.0,36,Regular,1,1359.0,1,0.032,1
57,2433.0,18,Independiente,9937.0,48,Bueno,2,188.0,0,0.085,0
45,3790.0,27,Informal,2820.0,36,Regular,0,2448.0,0,0.021,1
47,6076.0,13,Formal,3724.0,24,Regular,4,3293.0,1,0.026,0
69,4509.0,1,Formal,6385.0,60,Regular,2,7443.0,0,0.024,1
34,3899.0,22,Formal,6024.0,24,Regular,4,1548.0,0,0.064,1
37,5306.0,13,Independiente,10529.0,12,Bueno,5,3869.0,0,0.165,1
64,6018.0,1,Formal,12043.0,48,Bueno,0,7388.0,0,0.042,1
39,5451.0,4,Formal,20216.0,60,Bueno,1,3151.0,0,0.062,0
32,1930.0,9,Independiente,2563.0,36,Regular,3,2716.0,0,0.037,1
48,5323.0,5,Formal,9295.0,36,Regular,5,6959.0,0,0.049,0
36,4776.0,20,Independiente,9087.0,36,Bueno,5,305.0,0,0.053,0
64,2971.0,18,Formal,8467.0,48,Regular,1,4577.0,1,0.059,0
65,4783.0,9,Formal,9934.0,48,Bueno,1,3133.0,0,0.043,0
35,6080.0,2,Informal,11096.0,12,Bueno,1,1049.0,0,0.152,0
46,3252.0,2,Formal,14864.0,48,Bueno,2,4088.0,1,0.095,0
69,5597.0,28,Formal,8609.0,36,Malo,3,7527.0,0,0.043,1
57,4546.0,10,Informal,17337.0,12,Bueno,2,581.0,0,0.318,1
31,1259.0,3,Formal,8644.0,12,Bueno,4,802.0,1,0.572,1
49,4005.0,21,Formal,5559.0,12,Regular,2,6456.0,0,0.116,0
51,4479.0,26,Formal,8215.0,60,Bueno,3,5397.0,0,0.031,0
53,3608.0,3,Independiente,4360.0,36,Bueno,3,3468.0,0,0.034,0
22,4609.0,28,Independiente,4493.0,48,Bueno,1,4182.0,1,0.02,1
35,3847.0,21,Independiente,6693.0,12,Bueno,0,4213.0,1,0.145,1
62,8755.0,7,Informal,6163.0,48,Bueno,1,10291.0,1,0.015,1
32,3515.0,23,Formal,14638.0,36,Bueno,4,436.0,1,0.116,0
35,3002.0,12,Formal,6646.0,60,Regular,4,1806.0,1,0.037,1
36,5490.0,19,Informal,4000.0,36,Regular,0,5204.0,0,0.02,0
29,3680.0,3,Formal,7381.0,48,Malo,2,4838.0,0,0.042,1
28,3924.0,7,Informal,8596.0,36,Bueno,4,5246.0,0,0.061,0
38,3800.0,23,Informal,7826.0,36,Bueno,4,4142.0,0,0.057,1
63,5376.0,24,Informal,3884.0,60,Bueno,0,5676.0,0,0.012,0
21,2685.0,0,Formal,15508.0,36,Bueno,4,1777.0,1,0.16,0
34,5593.0,6,Independiente,2393.0,48,Regular,4,8403.0,1,0.009,1
23,4922.0,18,Informal,7759.0,12,Bueno,0,8119.0,1,0.131,0
48,7593.0,27,Formal,3808.0,36,Regular,2,11567.0,0,0.014,0
33,4350.0,20,Independiente,12660.0,60,Regular,0,6827.0,0,0.049,0
59,2758.0,21,Formal,9318.0,48,Bueno,3,4512.0,1,0.07,0
49,4368.0,11,Formal,8596.0,36,Malo,5,1589.0,0,0.055,1
59,4569.0,1,Informal,6361.0,36,Bueno,1,4226.0,0,0.039,1
52,6282.0,22,Informal,14770.0,48,Malo,2,6044.0,1,0.049,1
42,2755.0,23,Formal,6352.0,24,Regular,3,2407.0,0,0.096,1
63,2218.0,13,Formal,18180.0,60,Bueno,0,3388.0,1,0.137,0
44,4402.0,15,Independiente,4417.0,24,Bueno,1,2575.0,0,0.042,0
67,7724.0,7,Formal,7409.0,12,Bueno,1,2243.0,0,0.08,0
69,5191.0,13,Independiente,10930.0,48,Regular,0,2563.0,1,0.044,1
49,5304.0,7,Independiente,9673.0,36,Bueno,4,1366.0,1,0.051,1
54,2410.0,12,Formal,7085.0,24,Regular,4,1756.0,0,0.122,1
33,4132.0,4,Independiente,2589.0,24,Bueno,0,869.0,0,0.026,1
60,6327.0,18,Formal,8056.0,60,Malo,0,997.0,0,0.021,0
53,4589.0,7,Formal,5923.0,36,Bueno,0,3725.0,0,0.036,0
65,2162.0,21,Informal,5136.0,60,Regular,5,2339.0,1,0.04,1
34,4102.0,15,Formal,11286.0,24,Regular,3,4487.0,1,0.115,1
59,5054.0,26,Formal,2271.0,36,Bueno,3,840.0,0,0.012,0
44,1062.0,6,Independiente,7232.0,24,Bueno,0,1857.0,1,0.284,0
30,3936.0,8,Formal,1323.0,36,Regular,0,863.0,0,0.009,0
29,2882.0,7,Formal,9714.0,12,Regular,5,3426.0,1,0.281,1
48,5554.0,18,Informal,11351.0,12,Regular,5,8884.0,0,0.17,1
36,3463.0,3,Formal,7992.0,36,Bueno,3,5515.0,0,0.064,0
25,4753.0,20,Formal,5605.0,48,Malo,0,4381.0,1,0.025,1
41,4061.0,24,Formal,14651.0,36,Malo,0,2028.0,0,0.1,1
52,3414.0,20,Independiente,15194.0,36,Regular,5,5087.0,0,0.124,0
36,8067.0,4,Formal,8845.0,36,Bueno,3,8895.0,0,0.03,0
67,3272.0,14,Informal,16446.0,36,Bueno,1,4659.0,0,0.14,1
59,4188.0,16,Formal,4412.0,48,Malo,0,3015.0,1,0.022,1
46,4056.0,11,Independiente,6837.0,48,Regular,3,6669.0,0,0.035,0
66,4361.0,13,Informal,1666.0,48,Regular,5,7297.0,0,0.008,1
42,7827.0,22,Independiente,3650.0,24,Malo,5,10388.0,1,0.019,1
27,5057.0,25,Independiente,3460.0,36,Bueno,4,8580.0,0,0.019,1
22,3402.0,9,Formal,9682.0,48,Regular,0,2777.0,1,0.059,0
66,6858.0,9,Formal,3802.0,60,Regular,4,2401.0,0,0.009,1
68,5385.0,6,Formal,2183.0,36,Regular,4,6358.0,1,0.011,0
57,3426.0,12,Formal,4906.0,36,Regular,5,4029.0,0,0.04,0
26,6448.0,16,Formal,5273.0,48,Bueno,0,5702.0,1,0.017,0
35,2400.0,21,Independiente,3233.0,60,Bueno,5,1126.0,0,0.022,1
23,2644.0,8,Formal,7652.0,36,Malo,4,2971.0,0,0.08,1
23,2107.0,6,Informal,8447.0,24,Regular,4,686.0,0,0.167,1
33,1763.0,0,Independiente,2770.0,48,Bueno,0,2391.0,0,0.033,0
49,6270.0,2,Formal,10511.0,48,Malo,5,10234.0,1,0.035,0
24,4381.0,1,Formal,4233.0,12,Bueno,0,1314.0,0,0.081,0
69,2181.0,6,Independiente,5224.0,24,Bueno,1,3220.0,1,0.1,0
43,4017.0,20,Formal,9359.0,36,Malo,0,1435.0,0,0.065,0
33,5663.0,23,Formal,5252.0,48,Regular,1,5101.0,0,0.019,1
46,3056.0,29,Independiente,3684.0,48,Malo,3,5112.0,1,0.025,0
59,3608.0,16,Independiente,7401.0,24,Malo,5,537.0,1,0.085,1
36,8220.0,13,Formal,12741.0,24,Bueno,5,1328.0,0,0.065,0
23,3732.0,26,Formal,11896.0,48,Bueno,0,6440.0,0,0.066,1
23,2249.0,4,Formal,4967.0,12,Regular,5,643.0,1,0.184,0
62,3324.0,18,Formal,4054.0,36,Bueno,0,2047.0,0,0.034,1
26,2125.0,24,Formal,4554.0,36,Regular,4,1756.0,0,0.06,1
52,5213.0,15,Independiente,11966.0,24,Bueno,1,63.0,0,0.096,0
39,2894.0,7,Independiente,4510.0,48,Bueno,4,980.0,1,0.032,0
59,2860.0,18,Formal,16002.0,12,Bueno,2,4265.0,0,0.466,0
23,8521.0,29,Informal,9293.0,48,Regular,5,7958.0,0,0.023,1
64,2534.0,7,Independiente,6929.0,36,Regular,3,1797.0,1,0.076,0
55,2363.0,16,Formal,4920.0,36,Bueno,3,2901.0,0,0.058,0
43,2696.0,1,Informal,7459.0,48,Bueno,2,1576.0,1,0.058,1
31,5732.0,6,Independiente,3670.0,24,Bueno,1,4525.0,1,0.027,0
68,4953.0,23,Independiente,2824.0,48,Regular,3,8859.0,1,0.012,1
35,3308.0,14,Formal,9342.0,24,Bueno,3,4610.0,0,0.118,0
45,3194.0,5,Informal,6912.0,60,Regular,0,3185.0,0,0.036,1
40,4809.0,10,Formal,10723.0,12,Regular,0,4560.0,1,0.186,0
32,4444.0,3,Formal,8294.0,36,Bueno,2,6754.0,0,0.052,0
41,3824.0,23,Informal,4873.0,24,Regular,4,4136.0,1,0.053,0
28,5018.0,28,Informal,11888.0,36,Malo,2,3065.0,1,0.066,1
21,2628.0,3,Independiente,5211.0,12,Bueno,2,1976.0,0,0.165,1
35,2913.0,7,Formal,13734.0,24,Bueno,5,962.0,0,0.196,1
26,5119.0,25,Formal,5117.0,12,Bueno,1,8841.0,0,0.083,0
41,4581.0,26,Informal,3105.0,12,Regular,2,5378.0,1,0.056,0
63,1710.0,23,Independiente,15096.0,48,Malo,5,1227.0,1,0.184,1
28,4123.0,21,Informal,5016.0,36,Regular,3,2671.0,0,0.034,1
21,8398.0,25,Formal,5223.0,12,Malo,0,13710.0,1,0.052,0
26,5436.0,11,Informal,3187.0,60,Regular,1,3526.0,1,0.01,0
45,3345.0,26,Formal,6593.0,36,Bueno,5,4554.0,0,0.055,0
34,3009.0,26,Formal,3432.0,24,Bueno,4,4525.0,0,0.048,0
44,4664.0,6,Informal,14613.0,36,Regular,5,7638.0,0,0.087,1
22,6263.0,2,Formal,5680.0,36,Regular,2,4206.0,0,0.025,1
37,2003.0,15,Independiente,4099.0,36,Bueno,3,2759.0,1,0.057,0
41,4536.0,22,Independiente,7252.0,48,Bueno,0,2669.0,1,0.033,0
42,3585.0,25,Informal,21597.0,36,Bueno,4,6092.0,0,0.167,0
48,4381.0,4,Formal,7438.0,60,Bueno,3,88.0,1,0.028,1
59,2299.0,11,Formal,6135.0,48,Regular,0,2360.0,0,0.056,1
43,6261.0,23,Independiente,7155.0,60,Regular,5,5747.0,1,0.019,0
62,6916.0,1,Informal,11022.0,36,Regular,2,10925.0,0,0.044,1
46,5246.0,21,Informal,10475.0,36,Bueno,5,2043.0,0,0.055,1
33,7464.0,8,Formal,8156.0,48,Malo,5,1173.0,1,0.023,1
32,3518.0,0,Independiente,12158.0,48,Bueno,2,5360.0,1,0.072,1
36,4495.0,7,Formal,7382.0,12,Bueno,0,2833.0,0,0.137,0
50,5275.0,22,Formal,6429.0,12,Regular,0,3085.0,1,0.102,0
32,4687.0,26,Formal,7292.0,24,Malo,1,888.0,1,0.065,0
65,3689.0,2,Formal,5136.0,24,Malo,1,6109.0,1,0.058,0
44,3839.0,13,Formal,11151.0,60,Bueno,2,4374.0,1,0.048,0
63,6669.0,6,Formal,4994.0,48,Bueno,5,8309.0,1,0.016,0
54,4044.0,20,Formal,2015.0,12,Regular,4,6536.0,1,0.042,1
37,6123.0,23,Informal,2813.0,36,Regular,1,9300.0,1,0.013,0
32,3965.0,28,Formal,8617.0,24,Bueno,4,3225.0,0,0.091,1
57,6109.0,10,Informal,4525.0,48,Bueno,0,1757.0,1,0.015,1
37,4209.0,8,Informal,10611.0,60,Bueno,0,5094.0,0,0.042,1
33,5108.0,9,Formal,6948.0,24,Bueno,3,5983.0,0,0.057,0
66,3149.0,22,Independiente,11105.0,36,Bueno,1,267.0,0,0.098,0
44,4491.0,13,Formal,2131.0,60,Regular,2,7271.0,0,0.008,0
23,3167.0,0,Formal,4971.0,36,Bueno,4,1911.0,1,0.044,0
45,3485.0,28,Independiente,4021.0,48,Regular,2,2690.0,1,0.024,0
43,3592.0,3,Independiente,23949.0,24,Regular,1,3322.0,0,0.278,1
63,3815.0,27,Formal,5460.0,24,Bueno,5,6263.0,1,0.06,0
55,5835.0,4,Informal,2788.0,36,Bueno,1,1791.0,1,0.013,0
30,3435.0,16,Independiente,8527.0,12,Malo,3,2280.0,0,0.207,1
28,4317.0,9,Formal,3819.0,48,Regular,0,3896.0,0,0.018,1
50,6116.0,20,Formal,11741.0,48,Malo,0,10920.0,0,0.04,1
23,5068.0,12,Informal,12823.0,24,Bueno,4,4012.0,0,0.105,1
36,2019.0,11,Informal,4044.0,36,Regular,5,1448.0,0,0.056,1
27,2275.0,14,Independiente,4603.0,48,Malo,0,3829.0,1,0.042,0
22,4720.0,29,Independiente,8090.0,60,Bueno,5,5620.0,1,0.029,0
66,3370.0,7,Independiente,11932.0,24,Bueno,1,992.0,0,0.148,0
25,2158.0,6,Formal,8613.0,48,Malo,5,683.0,1,0.083,0
21,3278.0,1,Informal,5465.0,24,Bueno,3,3803.0,1,0.069,0
66,4787.0,22,Independiente,3117.0,60,Bueno,4,4024.0,0,0.011,1
30,3577.0,20,Independiente,16795.0,36,Malo,0,58.0,0,0.13,1
61,4161.0,18,Independiente,8729.0,24,Bueno,0,3360.0,1,0.087,0
22,3698.0,0,Independiente,18761.0,48,Regular,5,6255.0,0,0.106,1
28,3107.0,23,Formal,9427.0,48,Regular,0,4180.0,0,0.063,0
26,4458.0,24,Independiente,17415.0,48,Regular,5,4482.0,0,0.081,1
55,2073.0,28,Formal,4360.0,24,Bueno,0,728.0,1,0.088,0
51,2960.0,27,Formal,4551.0,48,Bueno,3,1788.0,0,0.032,0
44,5429.0,7,Formal,6288.0,48,Regular,2,9739.0,0,0.024,0
32,2303.0,21,Formal,4158.0,24,Regular,2,2732.0,0,0.075,0
25,4082.0,12,Informal,2527.0,24,Bueno,4,2030.0,0,0.026,1
48,3472.0,17,Formal,4832.0,48,Bueno,0,4612.0,1,0.029,0
32,3349.0,9,Formal,9353.0,36,Bueno,2,551.0,1,0.078,0
49,5626.0,19,Independiente,3344.0,36,Bueno,3,3753.0,0,0.017,1
54,6048.0,28,Informal,3571.0,48,Regular,2,2494.0,1,0.012,1
62,2693.0,19,Independiente,5013.0,12,Malo,1,4343.0,0,0.155,1
45,1332.0,27,Informal,3888.0,48,Bueno,0,1763.0,0,0.061,0
21,3826.0,27,Independiente,5180.0,36,Malo,3,3426.0,1,0.038,1
34,1868.0,3,Independiente,6556.0,12,Regular,0,1371.0,0,0.292,1
62,5505.0,28,Formal,3482.0,60,Regular,0,8508.0,0,0.011,1
47,4002.0,24,Formal,5081.0,48,Malo,1,1408.0,0,0.026,0
51,2244.0,12,Formal,6895.0,24,Bueno,4,302.0,0,0.128,1
43,3014.0,18,Independiente,4256.0,60,Malo,0,4621.0,0,0.024,0
28,2603.0,18,Independiente,3116.0,60,Bueno,1,4013.0,1,0.02,0
64,2949.0,23,Independiente,4442.0,48,Bueno,0,1290.0,0,0.031,0
58,1934.0,24,Independiente,5644.0,12,Regular,3,680.0,1,0.243,1
69,6641.0,3,Independiente,2448.0,24,Bueno,1,8622.0,0,0.015,0
62,2732.0,0,Formal,9432.0,48,Regular,0,705.0,0,0.072,1
35,4079.0,7,Formal,5819.0,60,Bueno,1,4566.0,0,0.024,0
33,4771.0,15,Independiente,4456.0,24,Bueno,1,6022.0,1,0.039,1
33,6051.0,25,Formal,2685.0,36,Regular,0,6774.0,1,0.012,0
66,4132.0,19,Informal,8774.0,24,Bueno,2,3175.0,0,0.088,0
48,3677.0,4,Formal,12894.0,36,Bueno,3,5402.0,1,0.097,0
43,4197.0,21,Formal,4949.0,36,Bueno,2,7026.0,0,0.033,0
68,2688.0,14,Independiente,17859.0,12,Malo,2,3415.0,0,0.554,1
50,2770.0,11,Formal,6713.0,36,Regular,5,2089.0,1,0.067,0
65,3645.0,23,Independiente,6853.0,36,Bueno,1,6533.0,1,0.052,0
69,1681.0,8,Formal,10887.0,36,Regular,2,1360.0,1,0.18,1
24,3132.0,18,Formal,9029.0,48,Regular,3,655.0,0,0.06,1
38,3392.0,5,Independiente,3331.0,12,Bueno,0,1115.0,1,0.082,0
56,7909.0,11,Formal,4842.0,12,Bueno,5,4953.0,1,0.051,1
60,6352.0,16,Independiente,11912.0,36,Regular,3,1956.0,0,0.052,1
28,4764.0,18,Formal,9130.0,36,Bueno,4,6674.0,0,0.053,1
36,5557.0,27,Independiente,17949.0,24,Malo,1,141.0,0,0.135,1
47,2761.0,8,Formal,8365.0,60,Bueno,4,2017.0,0,0.05,0
60,4240.0,26,Formal,9302.0,24,Regular,5,6702.0,0,0.091,1
26,5295.0,24,Independiente,4433.0,24,Bueno,3,1122.0,0,0.035,0
50,2770.0,10,Independiente,12785.0,48,Regular,1,2872.0,0,0.096,0
35,2278.0,4,Informal,1654.0,60,Malo,4,3829.0,0,0.012,0
31,4575.0,7,Informal,7527.0,36,Bueno,5,590.0,0,0.046,1
46,2374.0,19,Independiente,9455.0,12,Bueno,4,1494.0,0,0.332,1
41,4929.0,23,Formal,8060.0,24,Regular,3,334.0,0,0.068,0
52,6011.0,18,Independiente,6744.0,24,Bueno,2,7381.0,0,0.047,0
36,2804.0,21,Independiente,6323.0,36,Bueno,1,2107.0,1,0.063,1
61,2885.0,3,Informal,6902.0,36,Regular,4,4919.0,0,0.066,1
24,5943.0,15,Independiente,3643.0,24,Bueno,2,7395.0,1,0.026,0
63,4140.0,26,Formal,8037.0,36,Bueno,1,4486.0,1,0.054,0
22,5639.0,11,Informal,4462.0,48,Bueno,2,9240.0,1,0.016,1
57,3695.0,26,Independiente,4951.0,24,Bueno,0,862.0,1,0.056,0
37,3800.0,3,Formal,3402.0,24,Malo,3,5359.0,0,0.037,1
39,4100.0,29,Independiente,26871.0,48,Bueno,3,5386.0,1,0.137,0
21,7263.0,23,Independiente,7727.0,12,Bueno,2,8802.0,0,0.089,0
55,5471.0,18,Independiente,2993.0,24,Regular,4,6284.0,0,0.023,0
29,3093.0,18,Informal,7285.0,12,Regular,3,692.0,1,0.196,1
53,4355.0,28,Formal,12707.0,36,Bueno,2,6381.0,1,0.081,0
56,3599.0,11,Formal,7988.0,36,Regular,4,4115.0,1,0.062,0
62,3349.0,4,Formal,6645.0,36,Regular,0,4651.0,0,0.055,1
55,4877.0,27,Informal,4251.0,36,Bueno,3,7691.0,1,0.024,0
35,4506.0,3,Formal,7995.0,36,Bueno,0,4400.0,1,0.049,0
57,2816.0,19,Independiente,10271.0,24,Regular,3,4850.0,1,0.152,0
61,4104.0,7,Independiente,10332.0,48,Bueno,0,807.0,1,0.052,0
36,3310.0,27,Informal,7582.0,60,Bueno,5,24.0,0,0.038,1
27,4761.0,29,Formal,7569.0,36,Regular,0,2828.0,0,0.044,0
64,3255.0,14,Formal,13858.0,24,Bueno,2,1269.0,1,0.177,0
28,3809.0,15,Informal,13068.0,48,Bueno,3,3796.0,0,0.071,1
50,3383.0,13,Independiente,6122.0,24,Bueno,2,1707.0,0,0.075,0
32,2046.0,12,Formal,17105.0,24,Malo,1,2534.0,0,0.348,1
27,7121.0,28,Formal,3025.0,60,Regular,1,12117.0,0,0.007,0
59,4087.0,8,Informal,7771.0,24,Bueno,5,5659.0,0,0.079,1
28,7218.0,28,Informal,8209.0,12,Bueno,0,5460.0,0,0.095,1
53,4156.0,19,Independiente,4107.0,36,Malo,4,7372.0,1,0.027,1
54,5205.0,28,Formal,2652.0,36,Regular,1,7225.0,1,0.014,0
23,3170.0,18,Independiente,4161.0,36,Regular,0,4627.0,0,0.036,1
29,3200.0,24,Formal,11405.0,24,Bueno,2,1179.0,1,0.149,1
59,4002.0,14,Informal,11588.0,48,Bueno,0,4948.0,0,0.06,0
45,7193.0,13,Formal,9965.0,24,Bueno,4,915.0,0,0.058,0
26,2853.0,7,Formal,4508.0,60,Regular,4,1208.0,0,0.026,0
69,1865.0,6,Formal,11667.0,24,Malo,1,55.0,1,0.261,0
33,5890.0,1,Formal,4692.0,12,Bueno,4,7477.0,0,0.066,0
21,5325.0,11,Formal,8035.0,36,Regular,4,201.0,1,0.042,0
66,3455.0,29,Independiente,6878.0,24,Malo,4,2793.0,1,0.083,0
21,8278.0,28,Formal,5512.0,36,Malo,0,9668.0,0,0.018,1
48,8422.0,20,Independiente,9696.0,24,Bueno,0,4624.0,1,0.048,0
69,1993.0,10,Formal,10765.0,36,Bueno,0,1318.0,0,0.15,0
49,3142.0,15,Formal,4352.0,24,Malo,4,4910.0,0,0.058,1
49,3991.0,22,Independiente,7108.0,36,Bueno,1,6476.0,0,0.049,0
40,4712.0,0,Independiente,10458.0,12,Bueno,3,7283.0,0,0.185,0
27,4449.0,27,Formal,1248.0,24,Bueno,2,6006.0,0,0.012,0
49,4081.0,26,Informal,8632.0,24,Bueno,5,2039.0,0,0.088,0
64,2692.0,29,Formal,10578.0,48,Bueno,1,362.0,0,0.082,0
25,4933.0,2,Formal,8847.0,48,Regular,4,4339.0,1,0.037,0
64,5038.0,28,Formal,9082.0,24,Malo,0,8383.0,0,0.075,1
41,5732.0,18,Independiente,6600.0,12,Bueno,5,2305.0,1,0.096,0
47,2551.0,16,Formal,10183.0,12,Malo,3,962.0,0,0.333,0
29,3754.0,5,Formal,3274.0,24,Malo,1,5268.0,0,0.036,0
51,3392.0,14,Formal,4174.0,36,Regular,2,3614.0,0,0.034,0
29,2534.0,10,Formal,8996.0,24,Regular,4,1844.0,0,0.148,0
34,3732.0,29,Formal,10201.0,60,Malo,2,5795.0,0,0.046,1
56,2742.0,10,Independiente,12752.0,48,Regular,0,2875.0,0,0.097,0
23,2379.0,6,Independiente,15727.0,12,Bueno,1,3941.0,0,0.551,0
42,5352.0,28,Formal,4544.0,24,Malo,5,3547.0,0,0.035,0
50,3448.0,5,Formal,3604.0,12,Bueno,2,2756.0,1,0.087,0
27,3085.0,27,Formal,11262.0,12,Malo,2,413.0,1,0.304,1
35,6262.0,28,Informal,5374.0,36,Bueno,1,4144.0,1,0.024,0
37,5095.0,9,Independiente,6750.0,12,Bueno,0,1648.0,0,0.11,0
53,1793.0,20,Formal,10644.0,12,Regular,1,106.0,0,0.495,0
68,4724.0,23,Informal,7763.0,12,Regular,5,2175.0,1,0.137,1
61,4715.0,16,Formal,10008.0,36,Bueno,3,4164.0,0,0.059,0
30,3674.0,20,Formal,4296.0,12,Malo,2,1636.0,0,0.097,1
21,3622.0,3,Informal,8264.0,60,Bueno,3,711.0,1,0.038,0
23,2134.0,15,Independiente,8169.0,24,Bueno,4,1734.0,0,0.16,0
50,8240.0,15,Independiente,12630.0,24,Regular,5,2193.0,0,0.064,0
28,3726.0,16,Independiente,14171.0,36,Bueno,1,577.0,0,0.106,0
32,4628.0,28,Informal,5306.0,36,Bueno,4,7999.0,1,0.032,1
62,3804.0,24,Formal,3857.0,36,Bueno,4,3259.0,0,0.028,1
63,3104.0,18,Formal,10332.0,36,Bueno,0,4483.0,1,0.092,0
62,5508.0,12,Formal,2503.0,24,Malo,5,1693.0,1,0.019,1
33,4305.0,12,Informal,10730.0,24,Bueno,1,3577.0,1,0.104,0
51,3738.0,0,Formal,11186.0,12,Regular,4,605.0,1,0.249,1
50,4609.0,16,Formal,5066.0,36,Regular,5,3416.0,0,0.031,1
30,3935.0,7,Formal,1404.0,36,Bueno,3,5853.0,0,0.01,0
48,7412.0,26,Formal,11836.0,36,Malo,1,11911.0,1,0.044,0
46,5437.0,23,Independiente,14713.0,60,Bueno,5,5079.0,0,0.045,0
40,4890.0,27,Formal,14169.0,36,Bueno,2,2521.0,0,0.08,0
57,2228.0,29,Informal,14420.0,48,Regular,4,2942.0,1,0.135,1
54,4954.0,12,Independiente,3129.0,36,Regular,4,5697.0,1,0.018,1
47,4907.0,12,Formal,7227.0,36,Bueno,1,4156.0,0,0.041,0
56,2760.0,18,Informal,8141.0,36,Regular,3,2362.0,0,0.082,1
58,2209.0,12,Formal,7471.0,24,Malo,1,1961.0,1,0.141,0
48,5352.0,8,Independiente,10065.0,24,Bueno,0,3268.0,0,0.078,0
34,5605.0,21,Independiente,3714.0,36,Regular,4,5236.0,0,0.018,1
58,3206.0,13,Formal,2461.0,12,Bueno,1,331.0,0,0.064,0
56,3152.0,28,Formal,2013.0,24,Bueno,3,3235.0,1,0.027,0
69,4277.0,6,Independiente,11973.0,48,Bueno,0,3820.0,0,0.058,0
28,3443.0,13,Independiente,3107.0,36,Bueno,3,2606.0,1,0.025,0
41,2191.0,15,Independiente,7444.0,12,Regular,1,1278.0,1,0.283,1
66,2749.0,27,Formal,4930.0,12,Bueno,1,3077.0,0,0.149,0
46,4565.0,17,Formal,5062.0,60,Bueno,0,3985.0,0,0.018,0
67,2806.0,2,Informal,6234.0,60,Bueno,5,509.0,1,0.037,0
21,5712.0,10,Formal,5191.0,36,Bueno,3,3850.0,1,0.025,0
22,4878.0,26,Informal,2464.0,24,Regular,3,672.0,1,0.021,0
60,4633.0,8,Independiente,6237.0,24,Bueno,2,3162.0,0,0.056,0
38,4244.0,10,Independiente,4351.0,24,Bueno,5,4070.0,1,0.043,0
46,3052.0,4,Formal,4224.0,48,Bueno,0,2148.0,0,0.029,0
41,5128.0,21,Informal,17011.0,36,Bueno,2,3153.0,0,0.092,0
40,3020.0,4,Informal,2819.0,48,Regular,0,1528.0,1,0.019,1
67,5834.0,11,Independiente,6068.0,24,Bueno,4,4009.0,0,0.043,1
25,6953.0,21,Independiente,7807.0,48,Regular,5,867.0,0,0.023,1
58,4296.0,26,Formal,17021.0,36,Regular,4,7686.0,0,0.11,1
64,6594.0,6,Formal,3482.0,36,Bueno,0,6591.0,0,0.015,0
53,2763.0,9,Informal,13767.0,36,Bueno,4,3164.0,1,0.138,1
40,4898.0,3,Formal,6211.0,36,Bueno,1,1615.0,1,0.035,0
